No.,Importer Name,Principal ,Brand Name,SAP Code,SAP Description,Product Code,IR Description ,Pack Size,Manufacturer Name,Manufacturer Address,Country of Origin,IR Number,Issued Date ,Valid Date,"IR Status
(Active/Inactive)","Renewal
Plan (Days)",To Start Renewal Timeline,"Application Status
(New/Renewal)",Application Number,Application Date,Approval Status,"Product Status 
(Active/Discon)",List Number,Remark
371,"Commerce Ace Co., Ltd",Abbott,Similac,,,IE115794795130007,Formulated Milk Powder (Follow-on Formula) (For 6-24 Months Old) (New Formula with Prodi-G™ and 5HMOs),380g/Can,Abbott Ireland,"Dromore West , Cootehill , Co. Cavan , Ireland",Ireland,IR-F/2024-NPW/002232,05-Dec-24,05-Dec-27,Active,360,10-Dec-26,New ,IR-13/2024/NPW/019286,21-Nov-24,Approved,,Y572,Degram with new compliance label
372,"Commerce Ace Co., Ltd",Abbott,Similac Gain IQ,,,,Formulated Milk Powder (For 2-3 Years Old) (New Formula with Prodi-G™ and 5HMOs),380g/Can,Abbott Ireland,"Dromore West , Cootehill , Co. Cavan , Ireland",Ireland,IR-F/2025-NPW/000219,08-Jan-25,08-Jan-28,Active,360,,New ,IR-13/2024/NPW/019287,21-Nov-24,Approved,Active,Y573,Degram with new compliance label
373,"Commerce Ace Co., Ltd",Abbott,Similac Gain IQ Kid,,,IE115794795130008,Formulated Milk Powder (For 3-9 Years Old) (New Formula with Prodi-G™ and 5HMOs),380g/Can,Abbott Ireland,"Dromore West , Cootehill , Co. Cavan , Ireland",Ireland,IR-F/2024-NPW/002233,05-Dec-24,05-Dec-27,Active,360,10-Dec-26,New ,IR-13/2024/NPW/019288,21-Nov-24,Approved,,Y574,Degram with new compliance label
374,"Arctic Sun Co., Ltd",Abbott,Similac,,,IE101687465130001 ,Formulated Milk Powder (Infant Formula) (For 0-12 Months Old) (New Formula with Prodi-G™ and 5HMOs),380g/Can,Abbott Ireland,"Dromore West , Cootehill , Co. Cavan , Ireland",Ireland,IR-F/2024-NPW/002225,05-Dec-24,05-Dec-27,Active,360,10-Dec-26,New ,IR-13/2024/NPW/019276,20-Nov-24,Approved,,Y571,Degram with new compliance label
375,"Arctic Sun Co., Ltd",Abbott,Similac,,,IE101687465130002,Formulated Milk Powder (Follow-on Formula) (For 6-24 Months Old) (New Formula with Prodi-G™ and 5HMOs),380g/Can,Abbott Ireland,"Dromore West , Cootehill , Co. Cavan , Ireland",Ireland,IR-F/2024-NPW/002226,05-Dec-24,05-Dec-27,Active,360,10-Dec-26,New ,IR-13/2024/NPW/019277,20-Nov-24,Approved,,Y572,Degram with new compliance label
376,"Arctic Sun Co., Ltd",Abbott,Similac Gain IQ,,,,Formulated Milk Powder (For 2-3 Years Old) (New Formula with Prodi-G™ and 5HMOs),380g/Can,Abbott Ireland,"Dromore West , Cootehill , Co. Cavan , Ireland",Ireland,IR-F/2025-NPW/000220,08-Jan-25,08-Jan-28,Active,360,,New ,IR-13/2024/NPW/019279,20-Nov-24,Approved,Active,Y573,Degram with new compliance label
377,"Arctic Sun Co., Ltd",Abbott,Similac Gain IQ Kid,,,IE101687465130003,Formulated Milk Powder (For 3-9 Years Old) (New Formula with Prodi-G™ and 5HMOs),380g/Can,Abbott Ireland,"Dromore West , Cootehill , Co. Cavan , Ireland",Ireland,IR-F/2024-NPW/002227,05-Dec-24,05-Dec-27,Active,360,10-Dec-26,New ,IR-13/2024/NPW/019280,20-Nov-24,Approved,,Y574,Degram with new compliance label
378,"Stellar Vision Co., Ltd",Abbott,Pediasure Junior,,,SG113661968130009,Vanilla Flavored Child Nutritional Supplement (for 1 - 3 Years),380g/Can,Abbott Manufacturing Singapore Private Limited,"26, Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/002235,05-Dec-24,05-Dec-27,Active,360,10-Dec-26,New ,IR-13/2024/NPW/019313,22-Nov-24,Approved,,Y650,Degram with new compliance label
379,"Stellar Vision Co., Ltd",Abbott,Pediasure,,,SG113661968130013 ,Vanilla Flavored Child Nutritional Supplement (For 3-10 Years),380g/Can,Abbott Manufacturing Singapore Private Limited,"26, Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2025-NPW/000230,08-Jan-25,08-Jan-28,Active,360,,New ,IR-13/2024/NPW/019314,22-Nov-24,Approved,Active,Y653,Degram with new compliance label
380,"Commerce Ace Co., Ltd",Abbott,Pediasure Junior,,,SG115794795130016,Vanilla Flavored Child Nutritional Supplement (for 1 - 3 Years),380g/Can,Abbott Manufacturing Singapore Private Limited,"26, Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2025-NPW/000232,08-Jan-25,08-Jan-28,Active,360,,New ,IR-13/2024/NPW/019310,22-Nov-24,Approved,Active,Y650,Degram with new compliance label
381,"Commerce Ace Co., Ltd",Abbott,Pediasure,,,SG115794795130017,Vanilla Flavored Child Nutritional Supplement (For 3-10 Years),380g/Can,Abbott Manufacturing Singapore Private Limited,"26, Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2025-NPW/000233,08-Jan-25,08-Jan-28,Active,360,,New ,IR-13/2024/NPW/019311,22-Nov-24,Approved,Active,Y653,Degram with new compliance label
382,"Arctic Sun Co., Ltd",Abbott,Pediasure Junior,,,SG101687465130004,Vanilla Flavored Child Nutritional Supplement (for 1 - 3 Years),380g/Can,Abbott Manufacturing Singapore Private Limited,"26, Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/002236,05-Dec-24,05-Dec-27,Active,360,10-Dec-26,New ,IR-13/2024/NPW/019316,22-Nov-24,Approved,,Y650,Degram with new compliance label
383,"Arctic Sun Co., Ltd",Abbott,Pediasure,,,SG101687465130005 ,Vanilla Flavored Child Nutritional Supplement (For 3-10 Years),380g/Can,Abbott Manufacturing Singapore Private Limited,"26, Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/002237,05-Dec-24,05-Dec-27,Active,360,10-Dec-26,New ,IR-13/2024/NPW/019317,22-Nov-24,Approved,,Y653,Degram with new compliance label
384,"Commerce Ace Co., Ltd",Abbott,Glucerna,,,SG115794795130005,Nutrition for The Dietary Management of Diabetes (Vanilla Flavor),380g/Can,Abbott Manufacturing Singapore Private Limited,"26, Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/002202 ,05-Dec-24,05-Dec-27,Active,360,10-Dec-26,New ,IR-13/2024/NPW/017921,13-Sep-24,Approved,Active,Y495S0,Degram with old label
385,"Commerce Ace Co., Ltd",Abbott,Glucerna,,,SG115794795130005,Nutrition for The Dietary Management of Diabetes (Vanilla Flavor),800g/Can,Abbott Manufacturing Singapore Private Limited,"26, Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/002202 ,05-Dec-24,05-Dec-27,Active,360,10-Dec-26,New ,IR-13/2024/NPW/017921,13-Sep-24,Approved,Active,Y495S0,Degram with old label
386,"Stellar Vision Co., Ltd",Abbott,PediaSure,,,SG113661968130016,Vanilla Flavored Child Nutritional Supplement (For 3-10 Years),48.6g/Multilayer Sachet,Abbott Manufacturing Singapore Private Limited,"26, Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2025-NPW/000454,27-Jan-25,27-Jan-28,Active,360,,New ,IR-13/2024/NPW/019627,13-Dec-24,Approved,Active,Y653,New compliance label
387,"Commerce Ace Co., Ltd",Abbott,PediaSure,,,SG115794795130020,Vanilla Flavored Child Nutritional Supplement (For 3-10 Years),48.6g/Multilayer Sachet,Abbott Manufacturing Singapore Private Limited,"26, Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2025-NPW/000453,27-Jan-25,27-Jan-28,Active,360,,New ,IR-13/2024/NPW/019628,13-Dec-24,Approved,Active,Y653,New compliance label
388,"Arctic Sun Co., Ltd",Abbott,PediaSure,,,SG101687465130018,Vanilla Flavored Child Nutritional Supplement (For 3-10 Years),48.6g/Multilayer Sachet,Abbott Manufacturing Singapore Private Limited,"26, Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2025-NPW/000455,27-Jan-25,27-Jan-28,Active,360,,New ,IR-13/2024/NPW/019626,13-Dec-24,Approved,Active,Y653,New compliance label
389,"CM Foods Co., Ltd",Abbott,Ensure Gold,,,SG112257144130025,Vanilla Flavored Nutritional Supplement for Adults (Balanced Nutrition) (Less Sweet),60.6g/Multilayer Sachet,Abbott Manufacturing Singapore Private Limited,"26, Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2025-NPW/000304,10-Jan-25,10-Jan-28,Active,360,,New ,IR-13/2024/NPW/019733,24-Dec-24,Approved,Active,S907,New compliance label
390,"CM Foods Co., Ltd",Abbott,Ensure Gold,,,SG112257144130026,Vanilla Flavored Nutritional Supplement for Adults (Balanced Nutrition) (Less Sweet),380g/Can,Abbott Manufacturing Singapore Private Limited,"26, Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2025-NPW/000305,10-Jan-25,10-Jan-28,Active,360,,New ,IR-13/2024/NPW/019734,24-Dec-24,Approved,Active,S907,Degram with new compliance label
391,"CM Foods Co., Ltd",Abbott,Ensure Gold,,,SG112257144130026,Vanilla Flavored Nutritional Supplement for Adults (Balanced Nutrition) (Less Sweet),800g/Can,Abbott Manufacturing Singapore Private Limited,"26, Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2025-NPW/000305,10-Jan-25,10-Jan-28,Active,360,,New ,IR-13/2024/NPW/019734,24-Dec-24,Approved,Active,S907,Degram with new compliance label
392,"Stellar Vision Co., Ltd",Abbott,Ensure Gold,,,SG113661968130014,Vanilla Flavored Nutritional Supplement for Adults (Balanced Nutrition) (Less Sweet),60.6g/Multilayer Sachet,Abbott Manufacturing Singapore Private Limited,"26, Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2025-NPW/000308,10-Jan-25,10-Jan-28,Active,360,,New ,IR-13/2024/NPW/019737,24-Dec-24,Approved,Active,S907,New compliance label
393,"Stellar Vision Co., Ltd",Abbott,Ensure Gold,,,SG113661968130015,Vanilla Flavored Nutritional Supplement for Adults (Balanced Nutrition) (Less Sweet),380g/Can,Abbott Manufacturing Singapore Private Limited,"26, Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2025-NPW/000309,10-Jan-25,10-Jan-28,Active,360,,New ,IR-13/2024/NPW/019738,24-Dec-24,Approved,Active,S907,Degram with new compliance label
394,"Stellar Vision Co., Ltd",Abbott,Ensure Gold,,,SG113661968130015,Vanilla Flavored Nutritional Supplement for Adults (Balanced Nutrition) (Less Sweet),800g/Can,Abbott Manufacturing Singapore Private Limited,"26, Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2025-NPW/000309,10-Jan-25,10-Jan-28,Active,360,,New ,IR-13/2024/NPW/019738,24-Dec-24,Approved,Active,S907,Degram with new compliance label
395,"Commerce Ace Co., Ltd",Abbott,Ensure Gold,,,SG115794795130018,Vanilla Flavored Nutritional Supplement for Adults (Balanced Nutrition) (Less Sweet),60.6g/Multilayer Sachet,Abbott Manufacturing Singapore Private Limited,"26, Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2025-NPW/000310,10-Jan-25,10-Jan-28,Active,360,,New ,IR-13/2024/NPW/019740,24-Dec-24,Approved,Active,S907,New compliance label
396,"Commerce Ace Co., Ltd",Abbott,Ensure Gold,,,SG115794795130019,Vanilla Flavored Nutritional Supplement for Adults (Balanced Nutrition) (Less Sweet),380g/Can,Abbott Manufacturing Singapore Private Limited,"26, Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2025-NPW/000311,10-Jan-25,10-Jan-28,Active,360,,New ,IR-13/2024/NPW/019739,24-Dec-24,Approved,Active,S907,Degram with new compliance label
397,"Commerce Ace Co., Ltd",Abbott,Ensure Gold,,,SG115794795130019,Vanilla Flavored Nutritional Supplement for Adults (Balanced Nutrition) (Less Sweet),800g/Can,Abbott Manufacturing Singapore Private Limited,"26, Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2025-NPW/000311,10-Jan-25,10-Jan-28,Active,360,,New ,IR-13/2024/NPW/019739,24-Dec-24,Approved,Active,S907,Degram with new compliance label
398,"Arctic Sun Co., Ltd",Abbott,Ensure Gold,,,SG101687465130016,Vanilla Flavored Nutritional Supplement for Adults (Balanced Nutrition) (Less Sweet),60.6g/Multilayer Sachet,Abbott Manufacturing Singapore Private Limited,"26, Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2025-NPW/000306,10-Jan-25,10-Jan-28,Active,360,,New ,IR-13/2024/NPW/019735,24-Dec-24,Approved,Active,S907,New compliance label
399,"Arctic Sun Co., Ltd",Abbott,Ensure Gold,,,SG101687465130017,Vanilla Flavored Nutritional Supplement for Adults (Balanced Nutrition) (Less Sweet),380g/Can,Abbott Manufacturing Singapore Private Limited,"26, Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2025-NPW/000307,10-Jan-25,10-Jan-28,Active,360,,New ,IR-13/2024/NPW/019736,24-Dec-24,Approved,Active,S907,Degram with new compliance label
400,"Arctic Sun Co., Ltd",Abbott,Ensure Gold,,,SG101687465130017,Vanilla Flavored Nutritional Supplement for Adults (Balanced Nutrition) (Less Sweet),800g/Can,Abbott Manufacturing Singapore Private Limited,"26, Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2025-NPW/000307,10-Jan-25,10-Jan-28,Active,360,,New ,IR-13/2024/NPW/019736,24-Dec-24,Approved,Active,S907,Degram with new compliance label
401,"CM Foods Co., Ltd",Abbott,PediaSure,,,SG112257144130028 ,Strawberry Flavored Child Nutritional Supplement (For 3-10 Years),48.6g/Multilayer Sachet,Abbott Manufacturing Singapore Private Limited,"26, Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2025-NPW/000818,20-Mar-25,20-Mar-28,Active,360,,New ,IR-13/2024/NPW/019704,20-Dec-24,Approved,Active,Y655,New compliance label
402,"Stellar Vision Co., Ltd",Abbott,PediaSure,,,,Strawberry Flavored Child Nutritional Supplement (For 3-10 Years),48.6g/Multilayer Sachet,Abbott Manufacturing Singapore Private Limited,"26, Tuas South Avenue 10 , 637437 , Singapore",Singapore,,,,,360,,New ,IR-13/2024/NPW/019721,23-Dec-24,Rejected by FDA,Active,Y655,New compliance label 
403,"Commerce Ace Co., Ltd",Abbott,PediaSure,,,,Strawberry Flavored Child Nutritional Supplement (For 3-10 Years),48.6g/Multilayer Sachet,Abbott Manufacturing Singapore Private Limited,"26, Tuas South Avenue 10 , 637437 , Singapore",Singapore,,,,,360,,New ,IR-13/2024/NPW/019724,23-Dec-24,Rejected by FDA,Active,Y655,New compliance label
404,"Arctic Sun Co., Ltd",Abbott,PediaSure,,,SG101687465130019,Strawberry Flavored Child Nutritional Supplement (For 3-10 Years),48.6g/Multilayer Sachet,Abbott Manufacturing Singapore Private Limited,"26, Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2025-NPW/000464,27-Jan-25,27-Jan-28,Active,360,,New ,IR-13/2024/NPW/019706,20-Dec-24,Approved,Active,Y655,New compliance label
405,"Stellar Vision Co., Ltd",Abbott,Glucerna,,,SG113661968130018 ,Vanilla Flavored Food For Special Dietary Use (Nutrition For The Dietary Management of Diabetes),380g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2025-NPW/000550,04-Mar-25,04-Mar-28,Active,360,,New ,IR-13/2025/NPW/000302,23-Jan-25,Approved,Active,Y495,New compliance label
406,"Stellar Vision Co., Ltd",Abbott,Glucerna,,,SG113661968130018 ,Vanilla Flavored Food For Special Dietary Use (Nutrition For The Dietary Management of Diabetes),800g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2025-NPW/000550,04-Mar-25,04-Mar-28,Active,360,,New ,IR-13/2025/NPW/000302,23-Jan-25,Approved,Active,Y495,New compliance label
407,"CM Foods Co., Ltd",Abbott,Prosure,,,ES112257144130027,Orange Flavoured Food For Special Medical Purpose (For People with Cancer-Induced Weight Loss),380g/Can,Abbott Laboratories S.A,"Camino de Purchil , 68 , 18004 , Granada , Spain",Spain,IR-F/2025-NPW/000708,04-Mar-25,04-Mar-28,Active,360,,New ,IR-13/2025/NPW/000320,24-Jan-25,Approved,Active,P830,New compliance label
408,"Arctic Sun Co., Ltd",Abbott,Prosure,,,ES101687465130020,Orange Flavoured Food For Special Medical Purpose (For People with Cancer-Induced Weight Loss),380g/Can,Abbott Laboratories S.A,"Camino de Purchil , 68 , 18004 , Granada , Spain",Spain,IR-F/2025-NPW/000717,04-Mar-25,04-Mar-28,Active,360,,New ,IR-13/2025/NPW/000321,24-Jan-25,Approved,Active,P830,New compliance label
409,"Commerce Ace Co., Ltd",Abbott,Prosure,,,ES115794795130021,Orange Flavoured Food For Special Medical Purpose (For People with Cancer-Induced Weight Loss),380g/Can,Abbott Laboratories S.A,"Camino de Purchil , 68 , 18004 , Granada , Spain",Spain,IR-F/2025-NPW/000716,04-Mar-25,04-Mar-28,Active,360,,New ,IR-13/2025/NPW/000322,24-Jan-25,Approved,Active,P830,New compliance label
410,"Stellar Vision Co., Ltd",Abbott,Prosure,,,ES113661968130017,Orange Flavoured Food For Special Medical Purpose (For People with Cancer-Induced Weight Loss),380g/Can,Abbott Laboratories S.A,"Camino de Purchil , 68 , 18004 , Granada , Spain",Spain,IR-F/2025-NPW/000549,04-Mar-25,04-Mar-28,Active,360,,New ,IR-13/2025/NPW/000303,23-Jan-25,Approved,Active,P830,New compliance label
411,"Commerce Ace Co., Ltd",Abbott,Ensure Gold,,,ES115794795130022,Strawberry Flavored Nutritional Supplement for Adults (Balanced Nutrition),400g/Can,Abbott Laboratories S.A,"Camino de Purchil , 68 , 18004 , Granada , Spain",Spain,IR-F/2025-NPW/000966,24-Mar-25,24-Mar-28,Active,360,,New ,IR-13/2025/NPW/000598,17-Feb-25,Approved,Active,Y484,New compliance label
412,"Commerce Ace Co., Ltd",Abbott,Ensure Gold,,,ES115794795130022,Strawberry Flavored Nutritional Supplement for Adults (Balanced Nutrition),850g/Can,Abbott Laboratories S.A,"Camino de Purchil , 68 , 18004 , Granada , Spain",Spain,IR-F/2025-NPW/000966,24-Mar-25,24-Mar-28,Active,360,,New ,IR-13/2025/NPW/000598,17-Feb-25,Approved,Active,Y484,New compliance label
413,"Stellar Vision Co., Ltd",Abbott,Ensure Gold,,,ES113661968130019,Strawberry Flavored Nutritional Supplement for Adults (Balanced Nutrition),400g/Can,Abbott Laboratories S.A,"Camino de Purchil , 68 , 18004 , Granada , Spain",Spain, IR-F/2025-NPW/000965,24-Mar-25,24-Mar-28,Active,360,,New ,IR-13/2025/NPW/000599,17-Feb-25,Approved,Active,Y484,New compliance label
414,"Stellar Vision Co., Ltd",Abbott,Ensure Gold,,,ES113661968130019,Strawberry Flavored Nutritional Supplement for Adults (Balanced Nutrition),850g/Can,Abbott Laboratories S.A,"Camino de Purchil , 68 , 18004 , Granada , Spain",Spain, IR-F/2025-NPW/000965,24-Mar-25,24-Mar-28,Active,360,,New ,IR-13/2025/NPW/000599,17-Feb-25,Approved,Active,Y484,New compliance label
415,"Pahtama Group Co., Ltd",Abbott,Ensure Gold,,,,Vanilla Flavor - Adult Nutritional Supplement Powder Drink,380g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,,,,,,,,IR-13/2025/NPW/001197,08-May-25,Waiting approval,,J052 ,Philippines Label with Can Top + Partial Stickers
416,"Pahtama Group Co., Ltd",Abbott,Ensure Gold,,,,Vanilla Flavor - Adult Nutritional Supplement Powder Drink,800g/Can,Abbott Manufacturing Singapore Private Limited,"27 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,,,,,,,,IR-13/2025/NPW/001197,08-May-25,Waiting approval,,J052 ,Philippines Label with Can Top + Partial Stickers
417,"Pahtama Group Co., Ltd",Abbott,Glucerna,,,,Vanilla Flavor - Adult Nutritional Powder Drink (Food For Special Dietary Use) (For The Dietary Management Of Diabetes),400g/Can,Abbott Manufacturing Singapore Private Limited,"28 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,,,,,,,,IR-13/2025/NPW/001199,08-May-25,Waiting approval,,Y495,Philippines Label with Can Top + Partial Stickers
418,"Multi-Resources Co., Ltd",Abbott,Ensure Gold,,,SG174287694130089,Vanilla Flavor - Adult Nutritional Supplement Powder Drink,380g/Can,Abbott Manufacturing Singapore Private Limited,"29 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2025-NPW/001254,04-Jun-25,04-Jun-28,Active,,,,IR-13/2025/NPW/001207,09-May-25,Approved,,J052 ,Philippines Label with Can Top + Partial Stickers
419,"Multi-Resources Co., Ltd",Abbott,Ensure Gold,,,SG174287694130089,Vanilla Flavor - Adult Nutritional Supplement Powder Drink,800g/Can,Abbott Manufacturing Singapore Private Limited,"30 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2025-NPW/001254,04-Jun-25,04-Jun-28,Active,,,,IR-13/2025/NPW/001207,09-May-25,Approved,,J052 ,Philippines Label with Can Top + Partial Stickers
420,"Multi-Resources Co., Ltd",Abbott,Glucerna,,,SG174287694130090,Vanilla Flavor - Adult Nutritional Powder Drink (Food For Special Dietary Use) (For The Dietary Management Of Diabetes),400g/Can,Abbott Manufacturing Singapore Private Limited,"31 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2025-NPW/001255,04-Jun-25,04-Jun-28,Active,,,,IR-13/2025/NPW/001208,09-May-25,Approved,,Y495,Philippines Label with Can Top + Partial Stickers
421,"Reach Co., Ltd",Abbott,Ensure Gold,,,,Vanilla Flavor - Adult Nutritional Supplement Powder Drink,380g/Can,Abbott Manufacturing Singapore Private Limited,"32 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,,,,,,,,IR-13/2025/NPW/001211,09-May-25,Waiting approval,,J052 ,Philippines Label with Can Top + Partial Stickers
422,"Reach Co., Ltd",Abbott,Ensure Gold,,,,Vanilla Flavor - Adult Nutritional Supplement Powder Drink,800g/Can,Abbott Manufacturing Singapore Private Limited,"33 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,,,,,,,,IR-13/2025/NPW/001211,09-May-25,Waiting approval,,J052 ,Philippines Label with Can Top + Partial Stickers
423,"Reach Co., Ltd",Abbott,Glucerna,,,,Vanilla Flavor - Adult Nutritional Powder Drink (Food For Special Dietary Use) (For The Dietary Management Of Diabetes),400g/Can,Abbott Manufacturing Singapore Private Limited,"34 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,,,,,,00-Jan-00,,IR-13/2025/NPW/001214,09-May-25,Waiting approval,,Y495,Philippines Label with Can Top + Partial Stickers
424,"CM Foods Co., Ltd",Abbott,Ensure Gold,,,,Vanilla Flavor - Adult Nutritional Supplement Powder Drink,380g/Can,Abbott Manufacturing Singapore Private Limited,"35 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,,,,,,00-Jan-00,,IR-13/2025/NPW/001233,12-May-25,Waiting approval,,J052 ,Philippines Label with Can Top + Partial Stickers
425,"CM Foods Co., Ltd",Abbott,Ensure Gold,,,,Vanilla Flavor - Adult Nutritional Supplement Powder Drink,800g/Can,Abbott Manufacturing Singapore Private Limited,"36 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,,,,,,00-Jan-00,,IR-13/2025/NPW/001233,12-May-25,Waiting approval,,J052 ,Philippines Label with Can Top + Partial Stickers
426,"CM Foods Co., Ltd",Abbott,Glucerna,,,,Vanilla Flavor - Adult Nutritional Powder Drink (Food For Special Dietary Use) (For The Dietary Management Of Diabetes),400g/Can,Abbott Manufacturing Singapore Private Limited,"37 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,,,,,,00-Jan-00,,IR-13/2025/NPW/001234,12-May-25,Waiting approval,,Y495,Philippines Label with Can Top + Partial Stickers
427,"Commerce Ace Co., Ltd",Abbott,Ensure Gold,,,,Vanilla Flavor - Adult Nutritional Supplement Powder Drink,380g/Can,Abbott Manufacturing Singapore Private Limited,"38 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,,,,,,00-Jan-00,,IR-13/2025/NPW/001235,12-May-25,Waiting approval,,J052 ,Philippines Label with Can Top + Partial Stickers
428,"Commerce Ace Co., Ltd",Abbott,Ensure Gold,,,,Vanilla Flavor - Adult Nutritional Supplement Powder Drink,800g/Can,Abbott Manufacturing Singapore Private Limited,"39 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,,,,,,00-Jan-00,,IR-13/2025/NPW/001235,12-May-25,Waiting approval,,J052 ,Philippines Label with Can Top + Partial Stickers
429,"Commerce Ace Co., Ltd",Abbott,Glucerna,,,,Vanilla Flavor - Adult Nutritional Powder Drink (Food For Special Dietary Use) (For The Dietary Management Of Diabetes),400g/Can,Abbott Manufacturing Singapore Private Limited,"40 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,,,,,,00-Jan-00,,IR-13/2025/NPW/001236,12-May-25,Waiting approval,,Y495,Philippines Label with Can Top + Partial Stickers
430,"Stellar Vision Co., Ltd",Abbott,Ensure Gold,,,,Vanilla Flavor - Adult Nutritional Supplement Powder Drink,380g/Can,Abbott Manufacturing Singapore Private Limited,"41 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,,,,,,00-Jan-00,,IR-13/2025/NPW/001246,12-May-25,Waiting approval,,J052 ,Philippines Label with Can Top + Partial Stickers
431,"Stellar Vision Co., Ltd",Abbott,Ensure Gold,,,,Vanilla Flavor - Adult Nutritional Supplement Powder Drink,800g/Can,Abbott Manufacturing Singapore Private Limited,"42 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,,,,,,00-Jan-00,,IR-13/2025/NPW/001246,12-May-25,Waiting approval,,J052 ,Philippines Label with Can Top + Partial Stickers
432,"Stellar Vision Co., Ltd",Abbott,Glucerna,,,,Vanilla Flavor - Adult Nutritional Powder Drink (Food For Special Dietary Use) (For The Dietary Management Of Diabetes),400g/Can,Abbott Manufacturing Singapore Private Limited,"43 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,,,,,,00-Jan-00,,IR-13/2025/NPW/001250,12-May-25,Waiting approval,,Y495,Philippines Label with Can Top + Partial Stickers
433,"Arctic Sun Co., Ltd",Abbott,Ensure Gold,,,SG101687465130021 ,Vanilla Flavor - Adult Nutritional Supplement Powder Drink,380g/Can,Abbott Manufacturing Singapore Private Limited,"44 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2025-NPW/001257,04-Jun-25,04-Jun-28,Active,,04-Jun-28,,IR-13/2025/NPW/001256,12-May-25,Approved,,J052 ,Philippines Label with Can Top + Partial Stickers
434,"Arctic Sun Co., Ltd",Abbott,Ensure Gold,,,SG101687465130021 ,Vanilla Flavor - Adult Nutritional Supplement Powder Drink,800g/Can,Abbott Manufacturing Singapore Private Limited,"45 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2025-NPW/001257,04-Jun-25,04-Jun-28,Active,,04-Jun-28,,IR-13/2025/NPW/001256,12-May-25,Approved,,J052 ,Philippines Label with Can Top + Partial Stickers
435,"Arctic Sun Co., Ltd",Abbott,Glucerna,,,SG101687465130022,Vanilla Flavor - Adult Nutritional Powder Drink (Food For Special Dietary Use) (For The Dietary Management Of Diabetes),400g/Can,Abbott Manufacturing Singapore Private Limited,"46 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2025-NPW/001258,04-Jun-25,04-Jun-28,Active,,04-Jun-28,,IR-13/2025/NPW/001258,12-May-25,Approved,,Y495,Philippines Label with Can Top + Partial Stickers
